price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,has_basement,view,yr_built,yr_renovated,lat,long
389000.0,3,1.0,1380.0,6591,1.0,0,0,1947,0,47.7164,-122.351
450000.0,2,1.0,1180.0,6000,1.0,0,0,1910,0,47.6531,-122.373
325000.0,3,2.5,2550.0,4240,2.0,0,0,2006,0,47.3986,-122.169
660000.0,2,1.0,1070.0,5000,1.0,0,0,1924,0,47.6631,-122.337
850000.0,3,2.25,2870.0,8170,2.0,0,0,1995,0,47.5363,-122.385
285000.0,3,2.5,1940.0,9874,2.0,0,0,1990,0,47.3794,-122.113
395000.0,2,1.0,870.0,3121,1.0,0,0,1923,0,47.6659,-122.369
440000.0,3,2.0,1550.0,2401,2.0,0,0,1996,0,47.6545,-122.348
249000.0,3,1.75,1400.0,5648,1.5,0,0,1917,0,47.5133,-122.196
635000.0,3,1.75,1210.0,4400,1.5,0,0,1930,0,47.6621,-122.288
515000.0,3,2.5,3430.0,48993,2.0,0,0,2001,0,47.2609,-122.27
1400000.0,3,3.25,3020.0,6073,2.0,0,0,1954,0,47.6332,-122.29
200000.0,2,1.0,950.0,8100,1.0,0,0,1955,0,47.4572,-122.351
1135000.0,4,2.75,3370.0,8103,1.0,0,3,1970,2014,47.5232,-122.383
445000.0,4,1.0,1460.0,4600,1.0,0,2,1946,0,47.566,-122.38
555000.0,3,1.5,1740.0,4200,1.5,0,0,1920,0,47.6782,-122.361
537000.0,4,2.0,1720.0,6413,1.0,0,0,1950,0,47.5734,-122.395
315000.0,3,1.75,1480.0,7500,1.0,0,0,1968,0,47.4629,-122.187
805000.0,5,2.5,3320.0,7266,2.0,0,0,2000,0,47.5862,-122.054
414000.0,4,2.5,3490.0,9030,1.5,0,0,1969,0,47.3198,-122.386
375000.0,2,1.5,1160.0,1648,2.0,0,0,2002,0,47.5916,-122.293
401000.0,4,1.75,3010.0,12523,1.0,0,0,1952,0,47.707,-122.316
210000.0,3,1.0,1030.0,4583,1.0,0,0,1967,0,47.4231,-122.329
365000.0,2,1.0,980.0,5110,1.0,0,0,1939,0,47.7002,-122.314
178000.0,5,1.5,1990.0,18200,1.0,0,0,1960,0,47.4938,-122.262
710000.0,2,1.0,1790.0,4000,1.0,0,0,1923,0,47.6405,-122.301
255000.0,2,1.0,810.0,7980,1.0,0,0,1928,0,47.489,-122.337
528000.0,5,2.25,2940.0,38009,1.0,0,0,1977,0,47.7653,-122.077
537000.0,4,4.25,4883.0,26040,2.0,0,3,2006,0,47.263,-122.216
442000.0,4,1.5,1360.0,6110,1.0,0,0,1955,0,47.5755,-122.396
375000.0,3,1.75,1370.0,19550,1.0,0,0,1978,2006,47.7002,-121.912
637250.0,4,2.5,2120.0,3220,2.0,0,0,2005,0,47.6662,-122.083
427500.0,3,1.75,1240.0,7200,1.0,0,0,1942,0,47.5142,-122.389
700000.0,4,2.5,2770.0,89298,2.0,0,0,2004,0,47.6624,-122.01
680000.0,3,1.75,1660.0,5750,1.0,0,0,1909,0,47.5843,-122.385
393820.0,2,2.0,1170.0,8251,1.0,0,0,1941,0,47.6873,-122.291
525000.0,4,2.75,2470.0,7200,1.0,0,0,1940,0,47.5631,-122.317
505000.0,2,1.75,1310.0,3816,1.0,0,0,1929,0,47.679,-122.368
555565.0,3,2.0,1670.0,11337,1.0,0,1,1959,0,47.6602,-122.188
650000.0,3,1.75,1660.0,10819,1.0,0,0,1942,0,47.7045,-122.379
632500.0,5,3.25,3500.0,7254,2.0,0,0,2005,0,47.5444,-121.881
269000.0,3,2.5,1440.0,3800,2.0,0,0,2005,0,47.3606,-122.039
405000.0,4,2.75,2360.0,7716,1.0,0,0,1978,0,47.7301,-122.223
845000.0,3,3.5,3460.0,15745,2.0,0,0,1986,0,47.7262,-122.06
234000.0,3,1.0,1750.0,8820,1.0,0,0,1961,0,47.3608,-122.29
638000.0,4,1.75,1470.0,4236,1.5,0,0,1946,0,47.6692,-122.399
290000.0,3,1.75,1710.0,10950,1.0,0,0,1967,0,47.4678,-121.745
262000.0,1,0.75,520.0,12981,1.0,0,0,1920,0,47.2082,-121.995
270000.0,4,2.5,2350.0,5835,2.0,0,0,2003,0,47.3494,-122.153
875000.0,4,2.25,2380.0,4876,2.0,0,0,1948,0,47.6822,-122.4
299000.0,3,2.25,1920.0,7840,2.0,0,0,1982,0,47.3631,-122.276
551000.0,3,1.0,1580.0,6000,1.0,0,0,1947,0,47.5286,-122.032
350000.0,3,2.75,3070.0,5280,2.0,0,1,1950,1986,47.4486,-122.353
1901000.0,3,2.5,2660.0,13367,2.0,0,2,1992,0,47.6501,-122.217
511718.0,2,1.75,1700.0,5000,1.0,0,0,1915,0,47.6787,-122.363
965000.0,4,3.25,5010.0,49222,2.0,0,0,1978,0,47.5489,-122.092
475000.0,4,2.25,2680.0,4673,2.0,0,0,1999,0,47.7539,-122.219
1062000.0,4,2.75,2720.0,4000,1.5,0,2,1928,0,47.6797,-122.359
252000.0,2,1.0,940.0,15450,1.0,0,0,1926,0,47.4408,-122.461
580000.0,6,2.5,3596.0,13700,1.0,0,0,1964,0,47.4388,-122.339
374950.0,2,2.25,1240.0,1172,2.0,0,0,2008,0,47.5877,-122.316
739000.0,5,4.0,4660.0,9900,2.0,0,2,1979,0,47.5135,-122.2
271000.0,4,1.75,1710.0,7200,1.0,0,0,1975,0,47.3967,-122.174
230000.0,2,1.0,930.0,7550,1.0,0,0,1986,0,47.4866,-122.303
210000.0,3,2.25,1430.0,9150,1.0,0,0,1984,0,47.3239,-122.35
350000.0,3,2.75,1650.0,5700,2.0,0,0,1988,0,47.4563,-122.348
491500.0,3,2.25,1560.0,12000,1.0,0,0,1968,0,47.7256,-122.166
325000.0,3,2.5,1870.0,9825,1.0,0,0,1994,0,47.4639,-121.744
190000.0,3,2.0,1320.0,7625,1.0,0,0,1987,0,47.3635,-122.045
658600.0,4,2.0,1400.0,4690,1.5,0,0,1945,0,47.6826,-122.378
299950.0,3,1.5,1940.0,8951,1.0,0,0,1958,0,47.473,-122.328
464000.0,5,2.0,2000.0,3000,1.5,0,0,1931,0,47.6028,-122.298
308000.0,3,1.0,1640.0,18144,1.5,0,0,1942,0,47.5027,-122.33
625000.0,3,1.0,1020.0,7650,1.0,0,0,1919,0,47.6795,-122.202
240000.0,3,1.75,1630.0,9450,1.0,0,0,1977,0,47.3729,-122.295
530000.0,4,2.5,2940.0,35996,2.0,0,0,1995,0,47.3401,-122.067
1000000.0,5,4.5,2120.0,8944,2.0,1,4,1939,1963,47.5488,-122.197
439000.0,1,1.0,790.0,2400,1.0,0,0,1918,0,47.6178,-122.299
575000.0,4,1.75,2020.0,6200,1.0,0,0,1948,0,47.7013,-122.35
418000.0,3,1.75,1530.0,7238,1.0,0,0,1959,0,47.7629,-122.315
1208000.0,4,3.75,3250.0,10949,2.0,0,0,1930,1989,47.639,-122.219
1100000.0,4,3.75,2930.0,3200,1.5,0,0,1925,0,47.643,-122.359
1900000.0,3,3.75,3150.0,8550,2.0,0,0,2007,0,47.6387,-122.284
580000.0,3,2.5,2180.0,40278,2.0,0,0,1985,0,47.733,-122.09
380000.0,2,1.0,1040.0,7372,1.0,0,0,1939,0,47.5285,-122.378
256000.0,3,1.0,880.0,5375,1.0,0,0,1924,0,47.4858,-122.202
349950.0,3,1.0,1400.0,7066,1.0,0,0,1957,0,47.7127,-122.325
691500.0,4,2.5,2600.0,7200,2.0,0,0,1962,2002,47.6944,-122.274
556000.0,3,1.75,1590.0,2500,1.5,0,0,1908,0,47.6668,-122.299
218000.0,3,2.25,1610.0,7084,1.0,0,0,1968,0,47.3146,-122.384
425000.0,4,2.0,1390.0,4500,1.5,0,0,1908,0,47.5552,-122.311
935000.0,3,3.25,3710.0,38509,2.0,0,0,1998,0,47.693,-121.868
732000.0,4,1.75,2360.0,11300,1.0,0,0,1974,0,47.5728,-122.163
805500.0,3,1.0,1440.0,10330,1.0,0,0,1952,0,47.6245,-122.193
507250.0,3,1.75,1400.0,5750,1.0,0,2,1915,0,47.5659,-122.38
800000.0,4,2.5,4600.0,67369,2.0,0,0,1990,0,47.6417,-121.992
600000.0,3,2.25,2100.0,8276,2.0,0,1,1979,0,47.6068,-122.112
627800.0,4,1.75,2010.0,12044,1.0,0,0,1982,0,47.6446,-122.068
660000.0,2,2.25,2550.0,6000,2.0,0,0,1902,0,47.6739,-122.323
153503.0,2,2.5,1240.0,3649,2.0,0,0,1986,0,47.3241,-122.322
456500.0,3,2.25,2090.0,9163,1.0,0,0,1975,0,47.7334,-122.167
1306000.0,5,2.5,2770.0,8100,2.0,0,0,2002,0,47.6341,-122.208
843500.0,3,2.5,3560.0,11448,2.0,0,0,1997,0,47.7126,-122.104
625000.0,3,1.0,1240.0,4080,1.0,0,0,1925,0,47.667,-122.333
527000.0,2,1.75,1640.0,4080,1.0,0,0,1921,0,47.6645,-122.326
1965000.0,5,3.75,3940.0,13738,1.5,0,3,1951,0,47.6203,-122.212
1003000.0,5,2.5,3150.0,50094,2.0,0,0,1969,0,47.6387,-122.177
855000.0,4,3.0,2550.0,5300,2.0,0,0,1908,2013,47.6786,-122.367
725000.0,4,3.25,3940.0,27591,2.0,0,3,2000,0,47.5157,-122.116
315000.0,1,1.0,580.0,7200,1.0,0,0,2000,0,47.5249,-122.373
180000.0,3,1.75,1330.0,16000,1.0,0,0,1978,0,47.28,-122.257
700000.0,2,1.0,930.0,5000,1.0,0,3,1926,2013,47.5333,-122.388
476500.0,3,1.0,1060.0,8625,2.0,0,0,1962,1997,47.6615,-122.179
193000.0,3,1.5,1180.0,9048,1.0,0,0,1960,0,47.4327,-122.328
295000.0,4,2.5,1850.0,6663,2.0,0,0,1990,0,47.3618,-122.195
363000.0,2,1.0,820.0,4880,1.0,0,0,1925,0,47.5483,-122.394
875000.0,4,2.5,3600.0,21794,2.0,0,0,1990,0,47.7121,-122.072
257200.0,3,2.0,1850.0,8250,1.0,0,0,1952,0,47.3066,-122.209
555000.0,3,2.0,2240.0,11250,1.0,0,0,1968,0,47.6371,-122.119
380000.0,3,2.25,1860.0,15559,2.0,0,0,1963,0,47.1559,-121.646
282000.0,4,2.75,2390.0,7330,2.0,0,0,1989,0,47.3061,-122.359
545000.0,4,2.5,2040.0,6034,2.0,0,0,1990,0,47.6952,-122.323
550000.0,3,1.5,1900.0,5000,1.5,0,0,1926,0,47.6779,-122.294
921500.0,3,1.5,1900.0,5000,1.5,0,0,1926,0,47.6779,-122.294
885000.0,3,1.5,2200.0,2880,2.0,0,0,1904,0,47.6308,-122.312
820000.0,4,2.25,2280.0,6660,1.5,0,2,1940,1984,47.6503,-122.368
289000.0,3,1.0,1090.0,7315,1.0,0,0,1981,0,47.494,-122.165
334000.0,1,1.0,670.0,5750,1.0,0,0,1942,2011,47.5624,-122.394
206000.0,3,1.0,1050.0,5233,1.0,0,0,1906,0,47.3106,-121.999
491950.0,3,2.25,2090.0,10733,1.0,0,0,1958,0,47.6971,-122.281
430000.0,3,2.5,2030.0,7770,2.0,0,0,2003,0,47.5253,-121.93
208000.0,3,2.0,1250.0,7995,1.0,0,0,1980,0,47.3684,-122.092
245000.0,4,2.25,2600.0,6390,1.0,0,0,1978,0,47.3174,-122.366
426000.0,2,1.0,640.0,2500,1.0,0,0,1918,0,47.6776,-122.361
400000.0,3,2.5,2120.0,3742,2.0,0,0,2006,0,47.4787,-122.129
553000.0,3,1.0,1330.0,5100,1.0,0,0,1942,0,47.6837,-122.291
296000.0,2,1.0,750.0,4680,1.0,0,0,1948,0,47.6919,-122.371
428000.0,3,2.5,2230.0,32660,1.0,0,0,1977,0,47.3321,-122.105
325000.0,4,2.5,1890.0,6156,1.0,0,0,1980,0,47.551,-122.356
294000.0,2,1.0,820.0,6366,1.0,0,0,1952,0,47.7512,-122.34
410000.0,3,1.75,1880.0,8424,1.0,0,0,1977,0,47.5116,-122.161
590000.0,4,4.25,2360.0,57514,2.0,0,0,1939,1987,47.2843,-122.294
445000.0,3,2.25,1850.0,4050,2.0,0,0,1985,0,47.5669,-122.017
921000.0,4,2.5,2310.0,5362,2.0,0,4,1928,0,47.6044,-122.284
496000.0,3,1.5,2520.0,37616,1.0,0,0,1955,0,47.4777,-121.763
95000.0,2,1.0,800.0,8550,1.0,0,0,1947,0,47.4075,-122.294
359000.0,4,1.75,1580.0,6396,1.0,0,0,1945,0,47.5378,-122.369
452500.0,3,2.5,2430.0,88426,1.0,0,0,1985,0,47.4828,-121.718
555000.0,4,1.75,2350.0,6200,1.5,0,0,1946,0,47.559,-122.397
549900.0,5,3.0,3800.0,42316,1.5,0,0,1984,0,47.3488,-122.095
569000.0,5,3.0,3670.0,10583,1.0,0,0,1952,0,47.7589,-122.277
318500.0,4,2.0,1780.0,7350,1.0,0,0,1974,0,47.4562,-122.158
487028.0,2,1.5,1295.0,1093,2.0,0,0,2007,0,47.6192,-122.299
240000.0,3,1.0,1350.0,7560,1.0,0,0,1959,0,47.3784,-122.303
253000.0,3,2.25,1440.0,9806,1.0,0,0,1965,0,47.3857,-122.212
380000.0,5,1.75,1320.0,38125,1.0,0,0,1947,0,47.3937,-122.323
250000.0,2,0.75,700.0,16828,1.0,0,0,1958,0,47.3009,-122.125
368500.0,2,1.75,2510.0,19141,2.0,0,0,1977,0,47.3103,-122.199
340000.0,3,1.0,3180.0,27586,1.0,0,0,1969,0,47.1986,-121.967
400000.0,2,1.0,910.0,4000,1.0,0,0,1918,0,47.5427,-122.388
835000.0,3,2.0,1570.0,4625,1.5,0,0,1927,0,47.68,-122.399
299000.0,3,2.5,2450.0,7062,2.0,0,0,1993,0,47.3061,-122.36
1675000.0,6,2.25,4910.0,6600,2.5,0,0,1910,0,47.6458,-122.32
265000.0,3,2.0,1570.0,5706,1.0,0,0,1998,0,47.3156,-122.188
437500.0,4,2.5,2680.0,7513,2.0,0,0,1998,0,47.4956,-122.161
865000.0,3,1.75,2090.0,4725,2.0,0,0,1947,2013,47.657,-122.394
626000.0,3,2.0,2150.0,7200,1.0,0,0,1988,0,47.5709,-122.018
247300.0,2,2.0,1140.0,1118,2.0,0,0,2009,0,47.596,-122.311
2075000.0,4,3.5,4230.0,20377,2.0,0,0,1997,0,47.5954,-122.206
425000.0,3,1.0,1790.0,6000,1.5,0,0,1937,0,47.5448,-122.32
905000.0,5,3.5,3100.0,10200,1.0,0,4,1970,0,47.6134,-122.112
641250.0,3,2.5,2220.0,2550,3.0,0,2,1990,0,47.6963,-122.393
675000.0,4,2.5,2370.0,9679,2.0,0,0,1984,0,47.5631,-122.085
845000.0,4,2.75,4070.0,115434,2.0,0,0,2002,0,47.4843,-121.752
401500.0,4,1.0,1790.0,8400,1.0,0,0,1954,0,47.7627,-122.353
395000.0,3,2.5,1610.0,3755,2.0,0,0,1987,0,47.6825,-122.097
1100000.0,5,2.75,2830.0,18050,1.0,0,0,1958,0,47.5773,-122.226
145000.0,3,1.0,1010.0,5490,1.0,0,0,1954,0,47.4762,-122.293
900000.0,3,1.0,1560.0,3825,1.5,0,0,1930,0,47.6803,-122.387
374500.0,3,1.5,1330.0,8636,1.0,0,0,1968,0,47.7289,-122.203
850000.0,4,2.25,2330.0,10451,2.0,0,0,1965,0,47.6044,-122.168
490000.0,3,1.0,960.0,5750,1.0,0,0,1951,0,47.5689,-122.393
304000.0,3,2.5,1710.0,6773,2.0,0,0,1993,0,47.2635,-122.312
400000.0,4,2.25,2230.0,7200,1.0,0,0,1963,0,47.7648,-122.33
454000.0,3,2.0,1700.0,10000,2.0,0,0,1992,0,47.7661,-122.205
160000.0,2,2.0,1040.0,4750,1.0,0,0,1950,0,47.5293,-122.272
542000.0,3,1.75,1070.0,8030,1.0,0,0,1966,2014,47.67,-122.155
403500.0,5,2.5,3600.0,17300,1.0,0,0,1968,0,47.4468,-122.341
418000.0,4,2.5,2750.0,8471,2.0,0,0,2003,0,47.3671,-122.029
406000.0,4,1.5,1920.0,6000,2.0,0,1,1951,0,47.4029,-122.321
242500.0,3,2.25,1770.0,10000,1.0,0,0,1978,0,47.3814,-122.322
425000.0,4,2.5,2460.0,5440,2.0,0,0,2003,0,47.448,-122.121
613000.0,4,2.0,1550.0,4815,1.5,0,0,1909,0,47.667,-122.336
189000.0,3,2.0,1460.0,11481,1.0,0,0,1995,0,47.4493,-121.777
700000.0,4,2.25,2440.0,9450,1.5,0,0,1947,2014,47.7061,-122.307
750000.0,3,1.0,1640.0,6516,1.5,0,0,1935,0,47.6693,-122.339
494000.0,2,1.0,1290.0,4650,1.0,0,0,1906,0,47.6877,-122.325
700000.0,4,3.0,3150.0,7778,2.0,0,0,2000,0,47.5972,-122.018
705000.0,2,2.5,2305.0,5580,1.0,0,0,2007,0,47.7203,-122.024
356000.0,2,1.75,1060.0,16470,1.0,0,0,1977,0,47.7409,-122.089
625000.0,3,1.75,2060.0,12558,1.0,0,0,1984,0,47.6659,-122.144
144975.0,2,1.0,900.0,7500,1.0,0,0,1940,0,47.4177,-122.319
970000.0,4,4.5,3890.0,5906,2.0,0,3,2004,0,47.5426,-121.995
415000.0,3,1.75,1910.0,12596,1.0,0,0,1977,0,47.7399,-122.099
485000.0,4,3.0,2340.0,7048,1.0,0,0,1979,0,47.7306,-122.227
799950.0,3,3.0,2900.0,11769,2.0,0,0,1997,0,47.6993,-122.118
783350.0,4,2.5,3290.0,35001,2.0,0,0,1991,0,47.7231,-122.038
430000.0,1,1.0,630.0,1362,1.0,0,0,1943,0,47.6342,-122.342
2544750.0,5,4.75,5410.0,13431,2.0,0,0,1941,0,47.6306,-122.288
975000.0,4,2.5,4270.0,43386,1.0,0,0,1991,0,47.6915,-122.053
950000.0,3,1.5,1700.0,8050,1.0,0,0,1950,0,47.6304,-122.218
350000.0,2,1.0,1430.0,8157,1.5,0,0,1944,0,47.7256,-122.361
637000.0,4,2.75,2850.0,7510,2.0,0,0,2008,0,47.7097,-122.305
895000.0,3,2.0,2160.0,105415,1.0,0,0,1991,0,47.4806,-122.152
579000.0,2,2.0,1760.0,7200,1.0,0,0,1946,0,47.5658,-122.276
314900.0,4,1.75,2700.0,27072,1.0,0,0,1958,0,47.2877,-122.293
122000.0,2,1.0,860.0,6000,1.0,0,0,1945,0,47.2109,-121.985
405000.0,2,1.0,880.0,3000,1.0,0,0,1927,0,47.6868,-122.349
553650.0,2,2.5,1360.0,1349,2.0,0,0,1997,0,47.6254,-122.292
369900.0,2,2.5,1770.0,1853,3.0,0,0,2007,0,47.5472,-122.371
225000.0,3,2.0,2030.0,24829,1.0,0,0,1979,0,47.2718,-122.291
160000.0,2,1.0,1180.0,9350,1.0,0,0,1918,0,47.4889,-122.259
449500.0,4,2.0,2430.0,199940,1.0,0,0,1961,0,47.4116,-122.029
650000.0,3,1.0,1300.0,8266,1.0,0,0,1953,0,47.6337,-122.199
542126.0,4,2.5,2360.0,43088,2.0,0,0,1977,0,47.7661,-122.071
309950.0,3,1.5,1200.0,15606,1.0,0,0,1985,0,47.4752,-121.755
115000.0,2,1.0,1000.0,16524,1.0,0,0,1913,0,47.2841,-122.255
221700.0,2,1.5,1556.0,20000,1.0,0,0,1957,0,47.3891,-122.282
726000.0,3,2.5,1890.0,3880,1.5,0,0,1915,0,47.6642,-122.362
515000.0,3,1.75,1810.0,5733,1.0,0,0,1926,0,47.5709,-122.388
756000.0,4,2.5,2730.0,10753,2.0,0,0,1991,0,47.5414,-122.133
1570000.0,4,3.75,3070.0,5850,2.0,0,0,1927,0,47.633,-122.283
442000.0,4,2.25,2080.0,12007,1.0,0,0,1979,0,47.6259,-122.051
260000.0,4,2.0,1620.0,7992,2.0,0,0,1975,0,47.395,-122.176
390000.0,2,1.75,1150.0,2723,1.0,0,0,1923,0,47.6357,-122.322
459500.0,2,1.0,1250.0,3825,1.0,0,0,1929,0,47.6805,-122.38
330000.0,3,1.5,1430.0,8000,1.0,0,0,1948,0,47.772,-122.322
189000.0,2,1.0,790.0,7128,1.0,0,0,1944,0,47.4873,-122.324
280000.0,3,1.0,1200.0,9322,1.5,0,0,1954,0,47.3749,-122.225
400000.0,2,1.75,2110.0,9519,1.0,0,0,1948,0,47.7504,-122.306
368000.0,4,2.0,3160.0,11193,1.0,0,0,1942,0,47.4937,-122.184
390000.0,4,1.75,2700.0,7875,1.5,0,0,1968,0,47.454,-122.144
245000.0,2,1.0,820.0,7475,1.0,0,0,1945,0,47.7321,-122.341
375000.0,4,2.5,1800.0,8432,1.0,0,0,1960,0,47.7463,-122.336
465000.0,5,1.5,1750.0,12491,1.0,0,0,1961,0,47.6995,-122.174
445000.0,3,2.0,1540.0,67953,1.0,0,0,1997,0,47.5018,-122.126
250000.0,3,1.0,1130.0,7800,1.0,0,0,1952,0,47.5239,-122.288
475500.0,3,1.0,1500.0,9416,1.0,0,0,1952,0,47.7135,-122.332
672324.0,2,1.75,1600.0,5795,1.5,0,0,1940,0,47.6709,-122.276
420000.0,3,2.0,1200.0,5029,1.0,0,0,1937,0,47.6936,-122.294
515000.0,3,2.0,1690.0,5100,1.5,0,0,1907,0,47.6801,-122.38
732350.0,4,2.5,2270.0,7665,2.0,0,0,1986,0,47.6612,-122.148
297500.0,4,2.5,1910.0,5000,2.0,0,0,2005,0,47.3608,-122.036
475000.0,3,1.5,1640.0,2720,1.5,0,0,1929,0,47.6869,-122.317
414000.0,4,2.5,2120.0,6497,2.0,0,0,2003,0,47.7241,-121.957
357250.0,3,1.5,1400.0,8840,1.0,0,0,1952,0,47.7273,-122.309
289950.0,2,1.0,760.0,6000,1.0,0,0,1950,0,47.7168,-122.34
550000.0,3,1.0,1070.0,3713,1.0,0,0,1917,0,47.5683,-122.285
446000.0,3,1.75,1460.0,9998,1.0,0,0,1958,0,47.7434,-122.242
279000.0,3,1.5,1280.0,16738,1.5,0,0,1932,0,47.3895,-122.023
370000.0,3,2.25,1650.0,4859,2.0,0,0,1988,0,47.7729,-122.172
216000.0,3,2.0,1260.0,4125,1.0,0,0,1998,0,47.4401,-122.279
1100000.0,3,2.5,2200.0,20000,1.0,0,1,1952,0,47.5809,-122.191
1280600.0,4,2.5,3560.0,15450,1.0,0,1,1977,0,47.5657,-122.23
355000.0,2,1.5,1140.0,2500,1.0,0,1,1988,0,47.5707,-122.359
699000.0,4,2.5,2550.0,7312,2.0,0,0,1988,0,47.6441,-122.113
412000.0,3,2.5,1553.0,1991,3.0,0,0,2014,0,47.7049,-122.34
276000.0,2,1.0,1140.0,7200,1.0,0,0,1923,1951,47.5265,-121.823
100000.0,2,1.0,790.0,6426,1.0,0,0,1944,0,47.4933,-122.245
955500.0,4,1.75,2130.0,5080,1.5,0,0,1914,1993,47.6427,-122.363
199000.0,3,1.0,1390.0,21262,1.0,0,0,1958,0,47.4454,-122.185
762000.0,4,3.5,4000.0,15253,2.0,0,0,2007,0,47.5433,-121.887
425000.0,4,2.0,1520.0,7983,1.0,0,0,1967,0,47.7357,-122.193
546000.0,2,1.0,1657.0,5031,2.0,0,0,1910,0,47.5699,-122.389
419600.0,3,1.75,1680.0,8460,1.0,0,0,1976,0,47.7554,-122.353
735000.0,4,2.25,2270.0,5102,1.0,0,0,1954,0,47.6528,-122.408
1234570.0,2,2.5,2470.0,609,3.0,0,0,2011,0,47.6182,-122.312
445000.0,2,2.0,1240.0,2500,2.0,0,0,1985,0,47.6793,-122.395
665000.0,3,2.0,1740.0,41275,1.0,0,0,1974,1989,47.4914,-121.763
1290000.0,5,3.5,4090.0,290980,1.0,0,0,2002,0,47.7161,-122.219
508500.0,4,2.75,2520.0,12500,2.0,0,0,1979,0,47.6225,-122.064
345950.0,5,1.0,1340.0,11198,1.5,0,0,1934,0,47.736,-122.295
207500.0,3,1.0,1640.0,9750,1.0,0,0,1968,0,47.3256,-122.141
1075000.0,4,2.5,3000.0,10920,1.0,0,0,1969,0,47.5347,-122.227
640000.0,3,1.0,1210.0,3720,2.0,0,0,1930,0,47.6317,-122.301
329500.0,3,1.0,1810.0,13068,1.0,0,0,1941,0,47.4482,-122.462
460000.0,4,2.75,2200.0,9676,1.0,0,0,1979,0,47.7713,-122.259
1230000.0,3,1.75,2200.0,14630,1.5,0,1,1948,2003,47.6074,-122.213
805000.0,5,3.0,2350.0,6480,2.0,0,3,1924,1962,47.558,-122.266
200000.0,3,1.5,1090.0,10454,1.0,0,0,1963,0,47.3425,-122.082
749700.0,3,1.75,2280.0,77972,1.0,0,0,1977,0,47.4804,-122.151
288000.0,0,1.5,1430.0,1650,3.0,0,0,1999,0,47.7222,-122.29
535000.0,2,1.0,1520.0,3360,1.0,0,0,1927,0,47.6815,-122.382
330000.0,3,2.25,1620.0,7150,1.0,0,2,1950,0,47.5048,-122.241
479200.0,3,2.0,1510.0,3750,1.5,0,0,1928,0,47.5737,-122.383
373000.0,5,2.5,3001.0,5710,2.0,0,0,2006,0,47.3727,-122.177
355000.0,4,1.5,2020.0,6000,1.0,0,0,1953,0,47.5019,-122.235
275000.0,3,2.0,1380.0,4500,1.0,0,0,2008,0,47.3661,-122.021
380000.0,3,1.5,1520.0,4288,1.0,0,0,1949,0,47.5284,-122.387
417000.0,2,1.75,1090.0,4590,1.0,0,0,1915,0,47.6677,-122.324
1165000.0,5,3.75,4220.0,15959,2.0,0,0,2004,0,47.5869,-121.967
598500.0,3,2.25,2520.0,12000,1.0,0,0,1978,0,47.6381,-122.062
629000.0,3,2.0,1760.0,5000,1.0,0,0,1920,0,47.6408,-122.403
226950.0,2,1.0,930.0,6600,1.0,0,0,1957,0,47.4868,-122.33
1225000.0,4,2.5,2600.0,11542,1.5,0,0,1939,0,47.7076,-122.377
415000.0,3,2.25,2180.0,11100,1.0,0,0,1979,0,47.5162,-122.176
595000.0,3,2.5,1910.0,3075,2.0,0,0,2001,0,47.5491,-122.005
209950.0,3,1.75,1100.0,5525,1.0,0,0,1968,0,47.3625,-122.084
568000.0,3,1.75,1760.0,235224,1.0,0,0,1973,0,47.6735,-122.041
119900.0,2,1.0,700.0,3180,1.0,0,0,1951,0,47.4976,-122.262
207000.0,3,1.0,1080.0,10200,1.0,0,0,1962,0,47.3215,-122.351
195000.0,3,1.0,1070.0,22489,1.0,0,0,1967,0,47.3278,-122.262
324950.0,3,1.5,1460.0,8710,1.0,0,0,1955,0,47.4561,-122.357
210000.0,1,1.0,1050.0,7583,1.0,0,0,1947,0,47.7294,-122.341
1078000.0,4,2.75,3160.0,42733,2.0,0,0,1995,0,47.6367,-121.958
325088.0,4,1.0,1400.0,6739,1.0,0,0,1954,0,47.5402,-122.298
790000.0,4,3.0,3120.0,157875,2.0,0,0,1977,0,47.444,-122.187
150000.0,2,1.0,720.0,212137,1.0,0,0,1982,0,47.422,-122.066
790000.0,3,3.0,2840.0,206910,2.0,0,0,1999,0,47.469,-122.063
255000.0,2,1.0,1220.0,2500,1.0,0,0,1910,0,47.5727,-122.372
697000.0,4,3.0,2820.0,2850,1.5,0,0,1928,0,47.6813,-122.367
457500.0,2,1.0,840.0,5000,1.0,0,0,1908,0,47.6803,-122.371
690000.0,3,2.0,1610.0,5100,1.5,0,0,1940,0,47.6825,-122.307
967000.0,4,3.25,1860.0,4356,2.0,0,0,1917,2005,47.6785,-122.351
980000.0,4,1.75,2260.0,17711,1.0,0,1,1968,0,47.5498,-122.214
619420.0,4,2.75,2450.0,14803,2.0,0,0,1988,0,47.5261,-122.162
389000.0,2,1.0,850.0,3276,1.0,0,0,1910,0,47.6742,-122.35
500000.0,3,1.0,1800.0,7200,1.0,0,0,1964,0,47.5616,-122.275
569000.0,4,1.75,1230.0,7890,1.0,0,1,1950,0,47.5808,-122.189
425000.0,4,2.25,2060.0,8540,1.0,0,0,1967,0,47.734,-122.19
635000.0,4,2.25,2750.0,6180,1.0,0,0,1948,0,47.5691,-122.284
256500.0,2,1.0,1120.0,9912,1.0,0,0,1980,0,47.3735,-122.43
